,"[{'url': 'http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=3&lang=eng', 'path': 'full/806d349c25af5ce884d875ccd17d3bb5e29b78c5.asp?type=replay-full&date=20150104&no=3&lang=eng', 'checksum': '7df7b803556686bf8eb29674d0a8d7f8'}]",,,,,http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R3_S.jpg,, 285,,http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=3&lang=eng,"[{'url': 'http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R3_S.jpg', 'path': 'full/630a0a476f9aa527833df6398e06b6bd3e59e10b.jpg', 'checksum': '124cbbcfa022851fdb8417217e8eaaed'}]",3,,,88.00,,,,,"
                Whilst in the saddling stalls, KIM GLORY had its left front plate refitted.  KIM GLORY was examined by the Veterinary Officer who said in his opinion it was suitable to race.
NAMJONG SURPRISE was shifted across behind runners in the early stages and shortly after the start was hampered by DINING STAR which shifted in after being bumped by CHEERS VICTORIES.
KING OF HOUSEHOLD was crowded for room on jumping between PALEPALE and EASY SUCCESS which shifted out.
LOADS OF JOY began only fairly and then, despite being ridden along in the early stages, was slow to muster speed.
KING OF HOUSEHOLD travelled keenly in the early stages and passing the 900 Metres was awkwardly placed close to the heels of CHEERS VICTORIES.
Approaching the 800 Metres, NAMJONG SURPRISE commenced to over-race and got its head up repeatedly when being checked away from the heels of COSTA DEL SOL before making the turn after the 700 Metres awkwardly.
Making the turn after the 700 Metres, KING OF HOUSEHOLD was checked when crowded for room between SUNSHINE KID and KIM GLORY which got its head on the side and shifted out.
Approaching the 400 Metres, COSTA DEL SOL was shifted out away from the heels of DINING STAR after being awkwardly placed behind that horse.
When questioned regarding the disappointing performance of KING OF HOUSEHOLD, N Callan stated that with the blinkers applied, his mount was inclined to over-race in the early stages.  He said however that after the 900 Metres he was able to have KING OF HOUSEHOLD travel more kindly.  He said although KING OF HOUSEHOLD was checked after the 700 Metres, the horse was able to recover from this incident and travelled well until rounding the Home Turn at which point he placed it under pressure, however, the horse was disappointing in the manner in which it weakened under riding in the Straight.  He added following the race he recommended to connections that they consider removing the blinkers from KING OF HOUSEHOLD given the manner in which it raced in the early stages and also they should give consideration to re-applying the tongue tie as the horse had previously raced well in that piece of equipment.  A veterinary inspection of KING OF HOUSEHOLD immediately following the race did not show any significant findings.
When questioned regarding the disappointing performance of PALEPALE, M Chadwick stated that, despite being vigorously ridden in the early stages, PALEPALE did not show early speed and consequently was obliged to race further back in the field than had been intended.  He said when obliged to race back in the field, PALEPALE appeared to resent the kickback as the horse raced with its head up and was galloping awkwardly.  A veterinary inspection of PALEPALE immediately following the race did not show any significant findings.
KIM GLORY, EASY SUCCESS and CHEERS VICTORIES were sent for sampling.
            ",
,"[{'url': 'http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=4&lang=eng', 'path': 'full/c368dd7179aeba247b81877d834640dd7fb2354a.asp?type=replay-full&date=20150104&no=4&lang=eng', 'checksum': '7df7b803556686bf8eb29674d0a8d7f8'}]",,,,,http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R4_S.jpg,, 286,,http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=4&lang=eng,"[{'url': 'http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R4_S.jpg', 'path': 'full/cc4139f6557bb03e94a4131c99c5beb24befbbb1.jpg', 'checksum': '577490c2ca95a150a652de7e83ddde45'}]",4,,,171.50,,,,,"
                FANTASTICLIFE began only fairly and shortly after the start was steadied away from the heels of CHARTER VICTORIA which shifted out.
KING OF PATCH began only fairly.
On two occasions shortly after the start, LIGHTNING AND GOLD and SURE PEACE bumped.
From the outside barrier, STRATHTAY was shifted across behind runners in the early stages.
Near the 1250 Metres, SURE PEACE was crowded for room between GLORIOUS VICTORY and CHARTER VICTORIA which shifted out.  A short distance after this, SURE PEACE was bumped by GLORIOUS VICTORY which was awkwardly placed inside the heels of PERFECT HEDGE.  SURE PEACE then got its head on the side, shifted out and bumped LIGHTNING AND GOLD which became unbalanced.
Near the 800 Metres, LIGHTNING AND GOLD was checked away from the heels of CHARTER VICTORIA which was steadied away from the heels of MOTIF.
PERFECT HEDGE got its head on the side and lay out rounding the Home Turn.
Near the 300 Metres, GLORY BOY was bumped by PERFECT HEDGE which shifted out.
At the 300 Metres, CHARTER VICTORIA got its head on the side and shifted in abruptly, resulting in its rider having to stop riding and straighten.
Close to the finishing line, CHARTER VICTORIA was momentarily crowded for room between KING OF PATCH and MOTIF, both of which shifted ground.
Throughout the race, GLORY BOY and PERFECT HEDGE travelled wide and without cover.
A veterinary inspection of CHARTER VICTORIA and PERFECT HEDGE immediately following the race did not show any significant findings.
CHARTER VICTORIA, SOLAR KINGDOM and HURRY HURRY UP were sent for sampling.
            ",
,"[{'url': 'http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=6&lang=eng', 'path': 'full/3f2fe5bcbdc8c7c0178e0b6ae3eb279e229b8536.asp?type=replay-full&date=20150104&no=6&lang=eng', 'checksum': '7df7b803556686bf8eb29674d0a8d7f8'}]",,,,,http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R6_S.jpg,, 288,,http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=6&lang=eng,"[{'url': 'http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R6_S.jpg', 'path': 'full/38bf03a18f803a73ff23ffa8f0d9cfb3a63f5212.jpg', 'checksum': '3a35e95828824aaf55147f9f5e85531b'}]",6,,,52.50,,,,,"
                GOLDEN SCALPEL was crowded for room on jumping between ROCK THE TREE and GIGGLES FOREVER which was taken out by GRAND HARBOUR.
HAPPY CENTENARY began awkwardly and shortly after the start was bumped by OXFORD CHARLEY which shifted out,  After this, HAPPY CENTENARY was shifted across behind runners.
M L Yeung’s (HAPPY CENTENARY) whip broke near the 400 Metres.
Approaching the 200 Metres, SUPER STRIKE and MONEY CAFE raced tight as both horses attempted to improve into a run in advance between GIGGLES FOREVER and WINNING PREMIUM.  For some distance after this, SUPER STRIKE and MONEY CAFE continued to race tight and bumped on a number of occasions as MONEY CAFE (U Rispoli) attempted to shift to the inside of WINNING PREMIUM.  This resulted in both SUPER STRIKE and MONEY CAFE being checked when disappointed for running between GIGGLES FOREVER and WINNING PREMIUM approaching the 100 Metres.  U Rispoli was advised that whilst the Stewards accepted that both he and Jockey Leung were attempting the same run in the initial stages, he should have, in the circumstances, desisted from his endeavours to improve inside WINNING PREMIUM.
Over the concluding stages, MONEY CAFE was awkwardly placed close to the heels of SMART UNION.
Also over the concluding stages, GRAND HARBOUR lay in towards the running rail.
A veterinary inspection of SUNSHINE DAY immediately following the race did not show any significant findings.  The performance of SUNSHINE DAY, which finished tailed out, was considered unacceptable.  Before being allowed to race again, SUNSHINE DAY will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
GRAND HARBOUR, GOLDEN SCALPEL and ROCK THE TREE were sent for sampling.
            ",
,"[{'url': 'http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=2&lang=eng', 'path': 'full/40449a0a2a53bf608237d63ed5ccb00036ee4294.asp?type=replay-full&date=20150104&no=2&lang=eng', 'checksum': '7df7b803556686bf8eb29674d0a8d7f8'}]",,,,,http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R2_S.jpg,, 284,,http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=2&lang=eng,"[{'url': 'http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R2_S.jpg', 'path': 'full/c9296409bd92f978584655289a3d809e52b9dfbb.jpg', 'checksum': '93a7ecd46c5976fbff7395039900b0b2'}]",2,,,28.00,,,,,"
                RED ADVENTURE was withdrawn on 3.1.15 by order of the Stewards acting on veterinary advice (swollen right fore fetlock) and was replaced by Standby Declared Starter YOU KNOW I WIN (H W Lai).  Before being allowed to race again, RED ADVENTURE will be subjected to an official veterinary examination.
FOLLOW THE WIND was difficult to load.  Before being allowed to race again, FOLLOW THE WIND will be required to perform satisfactorily in a stalls test.
FOLLOW THE WIND shifted out at the start and bumped ON THE WAY.
HIGH SPEED METRO was crowded for room on jumping between ALL MY BENEFIT and HEAR THE ROAR, both of which shifted ground.
When being steadied to obtain cover near the 1500 Metres, HIGH SPEED METRO got its head up and proved difficult to settle.
For some distance passing the 1200 Metres, TRIUMPHANT DRAGON, which was proving difficult to settle, was awkwardly placed close to the heels of COLOURFUL PROFIT which was steadied away from the heels of COOL PAL.
After the 1000 Metres, GLAMOROUS RYDER was left racing wide and without cover.
Near the 650 Metres, FIERY PATROL was awkwardly placed close to the heels of FOLLOW THE WIND.
Rounding the Home Turn, FOREST COLOURS and HEAR THE ROAR raced tight.
At the entrance to the Straight, FOREST COLOURS was held up when awkwardly placed behind ON THE WAY and inside HEAR THE ROAR.
Near the 300 Metres, COLOURFUL PROFIT and HIGH SPEED METRO raced tight.
Approaching the 300 Metres, YOU KNOW I WIN, which was commencing to give ground, was steadied when crowded for room between ON THE WAY and FIERY PATROL which was taken out by FOLLOW THE WIND (D Whyte) which, after being held up for clear running in the early part of the Straight, was shifted out into clear running.  D Whyte was advised to exercise more care when shifting ground in similar circumstances.
At the 200 Metres, TRIUMPHANT DRAGON, which was closing off the race strongly, was checked away from the heels of COOL PAL and in doing so shifted out and brushed COLOURFUL PROFIT which then got its head on the side and shifted out away from TRIUMPHANT DRAGON, causing HIGH SPEED METRO, which was racing outside COLOURFUL PROFIT, to be inconvenienced.
For the majority of the race, ON THE WAY was obliged to race wide and without cover.
M Guyon (HEAR THE ROAR) was spoken to regarding him having raised his whip arm above the height of his shoulder.
When questioned, W M Lai (ALL MY BENEFIT) stated that he had been asked to ride the horse in about a midfield position as it had raced well to run second two starts ago over the course and distance when ridden in this manner.  A veterinary inspection of ALL MY BENEFIT immediately following the race did not show any significant findings, however, the horse was unable to be scoped due to being fractious.
A veterinary inspection of YOU KNOW I WIN immediately following the race revealed the horse to be lame in the left front leg.  Before being allowed to race again, YOU KNOW I WIN, which finished tailed out, will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
A veterinary inspection of HEAR THE ROAR immediately following the race did not show any significant findings.
TRIUMPHANT DRAGON and COOL PAL were sent for sampling.
            ",
,"[{'url': 'http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=1&lang=eng', 'path': 'full/a885f2fab597d397260da4ed0ba300d36a878296.asp?type=replay-full&date=20150104&no=1&lang=eng', 'checksum': '7df7b803556686bf8eb29674d0a8d7f8'}]",,,,,http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R1_S.jpg,, 283,,http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=1&lang=eng,"[{'url': 'http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R1_S.jpg', 'path': 'full/a656b3a7867db16a18d1a32a928872cc141928a2.jpg', 'checksum': 'f46c516b12fc743f98cc0c3997d8e224'}]",1,,,39.00,,,,,"
                NATURAL EIGHT began awkwardly and lost ground.
MASSIVE and ZACHARY bumped on jumping.
Approaching the 900 Metres, SNOW SLIDER was bumped by LUCKY PIONEER which shifted out.  A short distance after this, SNOW SLIDER was crowded for room between LUCKY PIONEER and ISLAND SPRING which hung in.  In this incident, SNOW SLIDER bumped the hindquarters of ISLAND SPRING which became unbalanced.
Near the 500 Metres, JOYFUL LUCK momentarily raced in restricted room between CALIFORNIA ROCK which hung in and MASSIVE which shifted out when awkwardly placed outside the heels of LYRIC ACE.
After the 400 Metres, SHANGHAI PIONEER was awkwardly placed inside the heels of CALIFORNIA ROCK which continued to hang in.
At the 200 Metres, M Guyon (JOYFUL LUCK) dropped his whip.
Approaching the 100 Metres, ZACHARY raced tight between HAPPILY TIME and SNOW SLIDER which shifted in.
Passing the 100 Metres, SHANGHAI PIONEER was held up for clear running behind LYRIC ACE before being shifted to the inside of that horse to continue improving.
Throughout the race, CALIFORNIA ROCK hung in and proved difficult to ride.  Before being allowed to race again, CALIFORNIA ROCK will be required to perform satisfactorily in an official barrier trial.
CALIFORNIA ROCK lost its right front plate after passing the winning post.
After the race, an endoscopic examination was conducted on JOYFUL LUCK at the request of Trainer C W Chang.  The Veterinary Surgeon said this examination showed a substantial amount of blood in the horse's trachea.  Before being allowed to race again, JOYFUL LUCK will be subjected to an official veterinary examination.
Also after the race, it was noted that ISLAND SPRING had sustained a small wound beneath the right hock.
A veterinary inspection of HAPPILY TIME immediately following the race revealed the horse to be a “roarer” which had previously been reported.
TRILLION TREASURE and JOYFUL LUCK were sent for sampling.
<5/1/2015  Additional Veterinary Report>The Clinical Veterinary Surgeon reported that CALIFORNIA ROCK was found to be lame in its right front and right hind legs and to have an ulcer right eye.  As previously advised, CALIFORNIA ROCK will be required to perform satisfactorily in an official barrier trial before being allowed to race again.  It will now also be subjected to an official veterinary examination.
            ",
FinishTime,files,Horse,Jockey,HorseCode,Url,image_urls,ActualWt,RaceIndex,Place,file_urls,images,RaceNumber,Trainer,Draw,WinDiv,LBW,RunningPosition,WinOdds,HorseNo,IncidentReport,DeclarHorseWt
,"[{'url': 'http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=10&lang=eng', 'path': 'full/1bf0abf289414654b6d608124ccaf5dbd95522ca.asp?type=replay-full&date=20150104&no=10&lang=eng', 'checksum': 'b53f457f3fcc4bfa85ef9397d251ee86'}]",,,,,http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R10_S.jpg,, 292,,http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=10&lang=eng,"[{'url': 'http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R10_S.jpg', 'path': 'full/b41d0ba164e141f9cebfddbd8ea8e68cd15a390a.jpg', 'checksum': '1d83c886e6ca3b6e0716f85be57a7d64'}]",10,,,166.00,,,,,"
                WONDERFUL GUY and LITTLE MEN were slow to begin.
JOLLY VICTOR began only fairly and shortly after the start was crowded for room between SANTA FE SUN and VICTORY MASTER which was taken in by GIANT TREASURE.
After the 1300 Metres, LITTLE MEN commenced to prove difficult to settle.
Passing the 150 Metres, JOLLY VICTOR was shifted to the outside of LITTLE MEN.
When questioned, U Rispoli (SANTA FE SUN) stated that he was instructed to attempt to shift the horse to the outside of runners rounding the Home Turn and in the Straight if possible as it had struck interference at its most recent start when amongst other runners.  He said for this reason he was reluctant to improve his position inside GIANT TREASURE after the 1300 Metres as he did not want to be left racing inside that horse rounding the Home Turn.  He said as GIANT TREASURE was a strong chance in today’s race, he felt that it was better to position SANTA FE SUN behind that horse so that it could take his mount into the Straight at which time it would be able to immediately shift to the outside of that runner.
When questioned regarding the disappointing performance of HELENE HAPPY STAR, J Moreira stated that he had been asked to ride the horse in a midfield position if possible.  He said HELENE HAPPY STAR began well and, despite him not riding the horse along in the early stages, it immediately travelled into the bridle.  He said for a considerable distance in the early stages he attempted to steady HELENE HAPPY STAR to obtain cover, however, due to the slow pace, the horse proved very difficult to settle, repeatedly got its head up and was inclined to shift out away from runners to its inside.  He said he did consider allowing HELENE HAPPY STAR to stride forward, however, he believed that this would not have been in the best interests of the horse given its racing manner at that time.  He said therefore he elected to remain racing in a three wide position and attempt to have HELENE HAPPY STAR more settled despite requiring the horse to race three wide and without cover throughout the event.  He added that when the tempo of the race quickened, HELENE HAPPY STAR was left flat-footed and then was not able to finish off the race.  He said HELENE HAPPY STAR’s failure in today’s race could be attributed to the manner in which it travelled in a slowly run race.  A veterinary inspection of HELENE HAPPY STAR immediately following the race did not show any significant findings.
GIANT TREASURE, FLAME HERO and WINNING LEADER were sent for sampling.
            ",
,"[{'url': 'http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=9&lang=eng', 'path': 'full/3628dd41d18ad9440bb7d0d075d98b2ff54c2cc0.asp?type=replay-full&date=20150104&no=9&lang=eng', 'checksum': '7df7b803556686bf8eb29674d0a8d7f8'}]",,,,,http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R9_S.jpg,, 291,,http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=9&lang=eng,"[{'url': 'http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R9_S.jpg', 'path': 'full/6fb12ffe9eae35cef1d020163e3f0a26e43bfa76.jpg', 'checksum': 'bb8ff219c12c6df59f3cec1acdb19891'}]",9,,,64.50,,,,,"
                BIG FOUR began only fairly.
LAUGH OUT LOUD shifted in at the start and bumped BEYOND FANTASY.
From wide barriers, GALLANT TRIUMPH and PERCY JACKSON were shifted across behind runners in the early stages.
Despite being ridden along for some distance prior to and after the 1200 Metres, HAPPY PLACE was reluctant to maintain its position and then making the turn near the 900 Metres got its head on the side and shifted out across the heels of CHATER LEGEND, resulting in HAPPY PLACE being checked and losing ground.
In the Straight, BUNKER SHOT hung in and proved difficult to ride and passing the 200 Metres shifted in, resulting in COLLATOR being hampered.
Near the 100 Metres, HAPPY PLACE and REDKIRK WARRIOR bumped as a result of both horses shifting ground, causing them to become unbalanced.
BIG FOUR was unable to obtain clear running at any stage in the Straight and consequently was not able to be tested.
Throughout the race, BUNKER SHOT travelled wide and without cover.
The Stewards opened an inquiry into G Mosse’s handling of REDKIRK WARRIOR.  After having taken evidence from Jockey Mosse and Mr W Y So, the trainer of REDKIRK WARRIOR, the inquiry was adjourned until a date to be fixed.
A veterinary inspection of REDKIRK WARRIOR, BIG FOUR and GALLANT TRIUMPH immediately following the race did not show any significant findings.
BIG FOUR, KYNAM and REAL SUPREME were sent for sampling.
            ",
,"[{'url': 'http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=5&lang=eng', 'path': 'full/dc32c167613ca8a747df8e33819e2ce8322dff6b.asp?type=replay-full&date=20150104&no=5&lang=eng', 'checksum': '7df7b803556686bf8eb29674d0a8d7f8'}]",,,,,http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R5_S.jpg,, 287,,http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=5&lang=eng,"[{'url': 'http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R5_S.jpg', 'path': 'full/20416d7d457191b8dc99fda945459bfc9659454a.jpg', 'checksum': '23151a4f0221076d38ff69cf734bf07c'}]",5,,,333.00,,,,,"
                JOYFUL MOMENTS was withdrawn on 2.1.15 by order of the Stewards acting on veterinary advice (inappetence) and was replaced by Standby Declared Starter ALL WAYS BEST.  Before being allowed to race again, JOYFUL MOMENTS will be subjected to an official veterinary examination.
ALL WAYS BEST began only fairly.
MERIDIAN TREASURE and STAR OF WAI BO bumped at the start.
AMBITIOUS GLORY shifted out at the start and bumped CONFUCIUS ELITE.
SLEDGE HAMMER and YOUNG TALENT came together on jumping.
Making the first turn after the 700 Metres, HAY GO LUCKY became unbalanced and shifted out across the heels of REAL FIT, resulting in HAY GO LUCKY being checked and losing ground.  MERIDIAN TREASURE and STAR OF WAI BO, which were following, were badly hampered in consequence.  At the same point, SLEDGE HAMMER shifted out towards the heels of AMBITIOUS GLORY and consequently lost ground after having to be checked away from the heels of that horse.
At the 500 Metres, AMBITIOUS GLORY shifted out and bumped CONFUCIUS ELITE which was taken wider.
Passing the 200 Metres, SLEDGE HAMMER was checked away from the heels of AMBITIOUS GLORY.
For the majority of the race, CONFUCIUS ELITE travelled wide and without cover.
N Callan (STAR OF WAI BO) and B Prebble (MERIDIAN TREASURE) were each fined the sum of $2,000 for failing to present themselves in the Parade Ring by the required time.
After the race, the Veterinary Officer reported that CONFUCIUS ELITE was lame in its left front leg.  Before being allowed to race again, CONFUCIUS ELITE will be subjected to an official veterinary examination.
GRAND PLUS, YOUNG TALENT and REAL FIT were sent for sampling.
            ",
,"[{'url': 'http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=8&lang=eng', 'path': 'full/318f47c940824b4b0107090e8880d441914762c3.asp?type=replay-full&date=20150104&no=8&lang=eng', 'checksum': '7df7b803556686bf8eb29674d0a8d7f8'}]",,,,,http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R8_S.jpg,, 290,,http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=8&lang=eng,"[{'url': 'http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R8_S.jpg', 'path': 'full/fb1662720e497f7fc6305321f7d3c18a0dd80158.jpg', 'checksum': 'ee126403bab967a5e72206cf4444efc9'}]",8,,,28.50,,,,,"
                MIDNITE PROMISE began only fairly.
MEDIC KINGDOM began very awkwardly and made contact with the inside of its gate, resulting in the horse losing ground.  MEDIC KINGDOM was then ridden along, however, failed to muster speed.
Passing the 900 Metres, BRAVE BROTHER was steadied away from the heels of RUMBA KING (B Prebble) which shifted in when not properly clear.  B Prebble was advised to ensure that he is sufficiently clear in future.
Making the turn near the 700 Metres, BRAVE BROTHER was checked and lost ground after shifting out across the heels of RUMBA KING.
A veterinary inspection of MEDIC KINGDOM immediately following the race did not show any significant findings.
STARTLING POWER and SIGHT BELIEVER were sent for sampling.
            ",
,"[{'url': 'http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=6&lang=eng', 'path': 'full/3f2fe5bcbdc8c7c0178e0b6ae3eb279e229b8536.asp?type=replay-full&date=20150104&no=6&lang=eng', 'checksum': '7df7b803556686bf8eb29674d0a8d7f8'}]",,,,,http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R6_S.jpg,, 288,,http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=6&lang=eng,"[{'url': 'http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R6_S.jpg', 'path': 'full/38bf03a18f803a73ff23ffa8f0d9cfb3a63f5212.jpg', 'checksum': '3a35e95828824aaf55147f9f5e85531b'}]",6,,,52.50,,,,,"
                GOLDEN SCALPEL was crowded for room on jumping between ROCK THE TREE and GIGGLES FOREVER which was taken out by GRAND HARBOUR.
HAPPY CENTENARY began awkwardly and shortly after the start was bumped by OXFORD CHARLEY which shifted out,  After this, HAPPY CENTENARY was shifted across behind runners.
M L Yeung’s (HAPPY CENTENARY) whip broke near the 400 Metres.
Approaching the 200 Metres, SUPER STRIKE and MONEY CAFE raced tight as both horses attempted to improve into a run in advance between GIGGLES FOREVER and WINNING PREMIUM.  For some distance after this, SUPER STRIKE and MONEY CAFE continued to race tight and bumped on a number of occasions as MONEY CAFE (U Rispoli) attempted to shift to the inside of WINNING PREMIUM.  This resulted in both SUPER STRIKE and MONEY CAFE being checked when disappointed for running between GIGGLES FOREVER and WINNING PREMIUM approaching the 100 Metres.  U Rispoli was advised that whilst the Stewards accepted that both he and Jockey Leung were attempting the same run in the initial stages, he should have, in the circumstances, desisted from his endeavours to improve inside WINNING PREMIUM.
Over the concluding stages, MONEY CAFE was awkwardly placed close to the heels of SMART UNION.
Also over the concluding stages, GRAND HARBOUR lay in towards the running rail.
A veterinary inspection of SUNSHINE DAY immediately following the race did not show any significant findings.  The performance of SUNSHINE DAY, which finished tailed out, was considered unacceptable.  Before being allowed to race again, SUNSHINE DAY will be required to perform to the satisfaction of the Stewards in an official barrier trial and be subjected to an official veterinary examination.
GRAND HARBOUR, GOLDEN SCALPEL and ROCK THE TREE were sent for sampling.
            ",
,"[{'url': 'http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=7&lang=eng', 'path': 'full/80a8c578b326c5e74108124b82ca0a9d0d302ce6.asp?type=replay-full&date=20150104&no=7&lang=eng', 'checksum': '7df7b803556686bf8eb29674d0a8d7f8'}]",,,,,http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R7_S.jpg,, 289,,http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=7&lang=eng,"[{'url': 'http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R7_S.jpg', 'path': 'full/295a21364820d6573ee5817b9b89dfd3b86ce39f.jpg', 'checksum': '54b4b68ffb46bed99b85cd0438a3c1ca'}]",7,,,109.00,,,,,"
                After being loaded, GLORY SUNSHINE became fractious.  Before being allowed to race again, GLORY SUNSHINE will be required to perform satisfactorily in a stalls test.
HEARTS KEEPER began only fairly and then despite being ridden along in the early stages failed to muster speed.  HEARTS KEEPER was then shifted across behind runners in the early stages.
EROICO shifted out at the start and bumped SNOWHOOVES.
GLORY SUNSHINE began awkwardly.
Near the 950 Metres and again making the first turn near the 900 Metres, TELECOM BOSS shifted out and bumped EROICO which was forced wider.
Near the 850 Metres, SMART DECLARATION was awkwardly placed close to the heels of EROICO.
Near the 700 Metres, HEARTS KEEPER commenced to prove very difficult to settle and shifted out away from the heels of SMART DECLARATION abruptly, resulting in OUTLAWED being taken wider.
After the 200 Metres, SNOWHOOVES got its head on the side and shifted out.
Throughout the race, TANGO FIRE travelled wide and without cover.
J Moreira (EROICO) was spoken to regarding allowing his mount to shift in after the winning post, causing crowding to TANGO FIRE and TELECOM BOSS (M L Yeung) to his inside.  M L Yeung was also spoken to regarding language that he used during this incident.
LONGWAH AMBER and EROICO were sent for sampling.
            ",
,"[{'url': 'http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=4&lang=eng', 'path': 'full/c368dd7179aeba247b81877d834640dd7fb2354a.asp?type=replay-full&date=20150104&no=4&lang=eng', 'checksum': '7df7b803556686bf8eb29674d0a8d7f8'}]",,,,,http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R4_S.jpg,, 286,,http://racing.hkjc.com/racing/video/play.asp?type=replay-full&date=20150104&no=4&lang=eng,"[{'url': 'http://racing.hkjc.com/racing/content/Images/RaceResult/20150104R4_S.jpg', 'path': 'full/cc4139f6557bb03e94a4131c99c5beb24befbbb1.jpg', 'checksum': '577490c2ca95a150a652de7e83ddde45'}]",4,,,171.50,,,,,"
                FANTASTICLIFE began only fairly and shortly after the start was steadied away from the heels of CHARTER VICTORIA which shifted out.
KING OF PATCH began only fairly.
On two occasions shortly after the start, LIGHTNING AND GOLD and SURE PEACE bumped.
From the outside barrier, STRATHTAY was shifted across behind runners in the early stages.
Near the 1250 Metres, SURE PEACE was crowded for room between GLORIOUS VICTORY and CHARTER VICTORIA which shifted out.  A short distance after this, SURE PEACE was bumped by GLORIOUS VICTORY which was awkwardly placed inside the heels of PERFECT HEDGE.  SURE PEACE then got its head on the side, shifted out and bumped LIGHTNING AND GOLD which became unbalanced.
Near the 800 Metres, LIGHTNING AND GOLD was checked away from the heels of CHARTER VICTORIA which was steadied away from the heels of MOTIF.
PERFECT HEDGE got its head on the side and lay out rounding the Home Turn.
Near the 300 Metres, GLORY BOY was bumped by PERFECT HEDGE which shifted out.
At the 300 Metres, CHARTER VICTORIA got its head on the side and shifted in abruptly, resulting in its rider having to stop riding and straighten.
Close to the finishing line, CHARTER VICTORIA was momentarily crowded for room between KING OF PATCH and MOTIF, both of which shifted ground.
Throughout the race, GLORY BOY and PERFECT HEDGE travelled wide and without cover.
A veterinary inspection of CHARTER VICTORIA and PERFECT HEDGE immediately following the race did not show any significant findings.
CHARTER VICTORIA, SOLAR KINGDOM and HURRY HURRY UP were sent for sampling.
            ",
